alert_id,duration,src_bytes,dst_bytes,pkt_count,src_ttl,dst_ttl,src_load,dst_load,state_ttl_count,label,src_ip,dst_ip
UNSW-005590,0.261708,37372,3276,92,31,29,1120454.875,97666.10156,0,0,59.166.0.9,149.171.126.6
UNSW-005591,1.005711,1580,10168,30,31,29,11526.17481,76395.71094,0,0,59.166.0.2,149.171.126.2
UNSW-005592,0.03105,2974,30506,98,31,29,750531.375,7702673.0,0,0,59.166.0.0,149.171.126.8
UNSW-005593,0.004726,1470,1728,36,31,29,2376639.75,2716885.25,0,0,59.166.0.5,149.171.126.4
UNSW-005594,1.004765,1580,10168,30,31,29,11537.02539,76467.63281,0,0,59.166.0.5,149.171.126.2
UNSW-005595,0.119865,4014,59460,138,31,29,263963.625,3911800.75,0,0,59.166.0.0,149.171.126.4
UNSW-005596,0.222516,8928,320,20,31,29,298081.9375,9599.30957,0,0,59.166.0.8,149.171.126.9
UNSW-005597,0.002973,320,1862,14,31,29,718466.1875,4386142.0,0,0,59.166.0.8,149.171.126.9
UNSW-005598,0.435653,2934,3740,106,31,29,52849.40234,67411.44531,0,0,59.166.0.5,149.171.126.5
UNSW-005599,0.001109,146,178,4,31,29,526600.5625,642019.875,0,0,59.166.0.9,149.171.126.6
UNSW-005600,0.030995,4014,59460,138,31,29,1020809.813,15127859.0,0,0,59.166.0.1,149.171.126.9
UNSW-005601,0.005355,424,8824,20,31,29,554248.375,12084407.0,0,0,59.166.0.8,149.171.126.9
UNSW-005602,0.0,1424,0,4,64,0,203.426239,0.0,0,0,192.168.241.243,192.168.241.243
UNSW-005603,0.22341,8928,320,20,31,29,296889.125,9560.897461,0,0,59.166.0.5,149.171.126.5
UNSW-005604,0.015939,2974,30506,98,31,29,1462074.25,15005208.0,0,0,59.166.0.1,149.171.126.3
UNSW-005605,0.029384,4014,59460,138,31,29,1076776.5,15957256.0,0,0,59.166.0.1,149.171.126.7
UNSW-005606,0.019171,2974,30506,98,31,29,1215586.125,12475510.0,0,0,59.166.0.1,149.171.126.7
UNSW-005607,0.00113,146,178,4,31,29,516814.1563,630088.5,0,0,59.166.0.3,149.171.126.9
UNSW-005608,0.042642,2438,19266,78,31,29,445382.4688,3524224.75,0,0,59.166.0.6,149.171.126.7
UNSW-005609,0.117229,5174,83812,182,31,29,349196.875,5657371.5,0,0,59.166.0.6,149.171.126.9
UNSW-005610,0.001054,146,178,4,31,29,554079.6875,675521.8125,0,0,59.166.0.9,149.171.126.3
UNSW-005611,0.0,1424,0,4,64,0,203.426239,0.0,0,0,192.168.241.243,192.168.241.243
UNSW-005612,0.004678,1470,1728,36,31,29,2401026.0,2744762.5,0,0,59.166.0.2,149.171.126.4
UNSW-005613,0.000972,130,162,4,31,29,534979.4375,666666.6875,0,0,59.166.0.8,149.171.126.4
UNSW-005614,1.010012,1580,10168,30,31,29,11477.09082,76070.38281,0,0,59.166.0.9,149.171.126.9
UNSW-005615,0.004575,1470,1728,36,31,29,2455082.0,2806557.25,0,0,59.166.0.0,149.171.126.7
UNSW-005616,0.001082,130,162,4,31,29,480591.5,598890.9375,0,0,59.166.0.2,149.171.126.1
UNSW-005617,1.006384,1580,10168,30,31,29,11518.46582,76344.61719,0,0,59.166.0.3,149.171.126.1
UNSW-005618,0.47286,2934,3740,106,31,29,48690.94531,62107.17578,0,0,59.166.0.8,149.171.126.9
UNSW-005619,0.004015,8928,424,22,31,29,16520050.0,739227.875,0,0,59.166.0.2,149.171.126.0
UNSW-005620,0.001056,146,178,4,31,29,553030.3125,674242.4375,0,0,59.166.0.9,149.171.126.8
UNSW-005621,0.003295,320,1862,14,31,29,648254.9375,3957511.5,0,0,59.166.0.2,149.171.126.0
UNSW-005622,0.004422,1470,1728,36,31,29,2540027.0,2903663.5,0,0,59.166.0.3,149.171.126.9
UNSW-005623,0.001074,146,178,4,31,29,543761.625,662942.25,0,0,59.166.0.4,149.171.126.9
UNSW-005624,0.001085,146,178,4,31,29,538248.875,656221.1875,0,0,59.166.0.6,149.171.126.7
UNSW-005625,0.004468,1470,1728,36,31,29,2513876.5,2873769.0,0,0,59.166.0.9,149.171.126.1
UNSW-005626,0.004439,424,8824,20,31,29,668619.0625,14578058.0,0,0,59.166.0.2,149.171.126.0
UNSW-005627,0.001024,146,178,4,31,29,570312.5,695312.5,0,0,59.166.0.4,149.171.126.3
UNSW-005628,0.007552,3728,5474,56,31,29,3826271.0,5557203.0,0,0,59.166.0.3,149.171.126.0
UNSW-005629,0.009985,3728,5474,56,31,29,2893941.0,4203104.5,0,0,59.166.0.7,149.171.126.8
UNSW-005630,2.362805,1786,268,20,254,252,5617.052734,758.420654,1,1,175.45.176.3,149.171.126.15
UNSW-005631,0.916768,1092,1612,42,62,252,9057.907227,13429.78809,1,1,175.45.176.3,149.171.126.12
UNSW-005632,0.916768,1092,1612,42,62,252,9057.907227,13429.78809,1,1,175.45.176.3,149.171.126.12
UNSW-005633,0.368852,364,716,16,62,252,6918.76416,13598.9502,1,1,175.45.176.3,149.171.126.12
UNSW-005634,0.368852,364,716,16,62,252,6918.76416,13598.9502,1,1,175.45.176.3,149.171.126.12
UNSW-005635,0.005073,3744,2456,36,31,29,5576187.5,3658584.5,0,0,59.166.0.0,149.171.126.4
UNSW-005636,0.001013,146,178,4,31,29,576505.4375,702862.75,0,0,59.166.0.2,149.171.126.5
UNSW-005637,1.049985,1684,10168,32,31,29,11916.36035,73174.375,0,0,59.166.0.9,149.171.126.8
UNSW-005638,0.00108,146,178,4,31,29,540740.75,659259.3125,0,0,59.166.0.2,149.171.126.7
UNSW-005639,0.001072,146,178,4,31,29,544776.125,664179.125,0,0,59.166.0.6,149.171.126.3
UNSW-005640,0.04796,5174,83812,182,31,29,853544.625,13828357.0,0,0,59.166.0.9,149.171.126.1
UNSW-005641,1.033819,1580,10168,30,31,29,11212.79492,74318.625,0,0,59.166.0.4,149.171.126.0
UNSW-005642,0.004688,1470,1728,36,31,29,2395904.5,2738908.0,0,0,59.166.0.6,149.171.126.1
UNSW-005643,0.001591,528,304,8,31,29,1991200.5,1146448.75,0,0,59.166.0.8,149.171.126.3
UNSW-005644,0.004381,568,312,8,31,29,777904.5625,427299.6875,0,0,59.166.0.8,149.171.126.3
UNSW-005645,0.222602,2934,3740,106,31,29,103431.2422,131930.5313,0,0,59.166.0.2,149.171.126.0
UNSW-005646,0.001766,536,304,8,31,29,1821064.625,1032842.625,0,0,59.166.0.0,149.171.126.4
UNSW-005647,0.001047,146,178,4,31,29,557784.125,680038.1875,0,0,59.166.0.2,149.171.126.7
UNSW-005648,1.005864,1580,10168,30,31,29,11524.4209,76384.07813,0,0,59.166.0.6,149.171.126.8
UNSW-005649,0.004894,568,320,8,31,29,696362.875,392317.125,0,0,59.166.0.0,149.171.126.4
UNSW-005650,0.229902,3728,5474,56,31,29,125688.3359,182547.3438,0,0,59.166.0.7,149.171.126.1
UNSW-005651,0.004979,4528,2456,36,31,29,6872062.5,3727656.25,0,0,59.166.0.8,149.171.126.3
UNSW-005652,0.095006,1470,1728,36,31,29,118224.1172,135149.3594,0,0,59.166.0.1,149.171.126.2
UNSW-005653,0.011891,2438,19266,78,31,29,1597174.375,12638130.0,0,0,59.166.0.9,149.171.126.0
UNSW-005654,1.00472,1580,10168,30,31,29,11537.54297,76471.0625,0,0,59.166.0.6,149.171.126.4
UNSW-005655,0.007173,3728,5474,56,31,29,4028440.0,5850829.5,0,0,59.166.0.4,149.171.126.5
UNSW-005656,0.001029,146,178,4,31,29,567541.3125,691933.875,0,0,59.166.0.4,149.171.126.5
UNSW-005657,0.025511,37372,3380,94,31,29,11494336.0,1034847.688,0,0,59.166.0.6,149.171.126.4
UNSW-005658,0.476397,4264,3080,58,31,29,69051.64844,50008.71094,0,0,59.166.0.7,149.171.126.5
UNSW-005659,0.001074,146,178,4,31,29,543761.625,662942.25,0,0,59.166.0.8,149.171.126.5
UNSW-005660,0.001088,146,178,4,31,29,536764.6875,654411.75,0,0,59.166.0.9,149.171.126.4
UNSW-005661,0.001074,146,178,4,31,29,543761.625,662942.25,0,0,59.166.0.8,149.171.126.5
UNSW-005662,0.02728,37372,3380,94,31,29,10748974.0,967741.9375,0,0,59.166.0.5,149.171.126.9
UNSW-005663,0.005344,568,320,8,31,29,637724.5,359281.4375,0,0,59.166.0.7,149.171.126.5
UNSW-005664,0.547378,4264,3080,58,31,29,60097.41016,43523.85156,0,0,59.166.0.9,149.171.126.7
UNSW-005665,0.000993,146,178,4,31,29,588116.8125,717019.125,0,0,59.166.0.6,149.171.126.1
UNSW-005666,0.001038,146,178,4,31,29,562620.4375,685934.5,0,0,59.166.0.5,149.171.126.8
UNSW-005667,0.171394,568,320,8,31,29,19884.00977,11202.25879,0,0,59.166.0.9,149.171.126.7
UNSW-005668,0.091151,536,304,8,31,29,35282.11328,20010.75195,0,0,59.166.0.9,149.171.126.7
UNSW-005669,0.007398,1470,1728,36,31,29,1518248.125,1735604.25,0,0,59.166.0.8,149.171.126.9
UNSW-005670,1.077657,1580,10168,30,31,29,10756.66992,71295.41406,0,0,59.166.0.2,149.171.126.7
UNSW-005671,0.052897,3728,5474,56,31,29,546269.1875,793390.9375,0,0,59.166.0.1,149.171.126.8
UNSW-005672,0.001783,536,304,8,31,29,1803701.625,1022995.0,0,0,59.166.0.7,149.171.126.5
UNSW-005673,0.695721,564,354,18,254,252,5841.422363,3564.647461,1,1,175.45.176.2,149.171.126.16
UNSW-005674,0.213146,808,1442,18,62,252,27323.99414,47366.59375,1,1,175.45.176.1,149.171.126.15
UNSW-005675,0.030414,536,304,8,31,29,105740.7734,59972.37891,0,0,59.166.0.4,149.171.126.1
UNSW-005676,0.005989,1470,1728,36,31,29,1875438.25,2143930.5,0,0,59.166.0.0,149.171.126.3
UNSW-005677,0.00687,3728,5474,56,31,29,4206113.5,6108879.0,0,0,59.166.0.9,149.171.126.5
UNSW-005678,1.005098,1580,10168,30,31,29,11533.2041,76442.29688,0,0,59.166.0.4,149.171.126.2
UNSW-005679,0.004716,1470,1832,38,31,29,2381679.25,2914334.25,0,0,59.166.0.7,149.171.126.1
UNSW-005680,0.022007,2974,30506,98,31,29,1058935.75,10867815.0,0,0,59.166.0.7,149.171.126.3
UNSW-005681,0.000997,146,178,4,31,29,585757.25,714142.4375,0,0,59.166.0.9,149.171.126.4
UNSW-005682,0.017972,2974,30506,98,31,29,1296683.75,13307812.0,0,0,59.166.0.2,149.171.126.4
UNSW-005683,0.001077,146,178,4,31,29,542246.9375,661095.625,0,0,59.166.0.7,149.171.126.9
UNSW-005684,0.059355,568,320,8,31,29,57417.23828,32347.73828,0,0,59.166.0.4,149.171.126.1
UNSW-005685,0.001052,146,178,4,31,29,555133.0625,676806.125,0,0,59.166.0.4,149.171.126.6
UNSW-005686,0.001077,146,178,4,31,29,542246.9375,661095.625,0,0,59.166.0.7,149.171.126.9
UNSW-005687,1.00787,1580,10168,30,31,29,11501.4834,76232.05469,0,0,59.166.0.9,149.171.126.5
UNSW-005688,0.03784,4014,59460,138,31,29,836152.1875,12391332.0,0,0,59.166.0.2,149.171.126.2
UNSW-005689,0.004556,1470,1728,36,31,29,2465320.25,2818261.5,0,0,59.166.0.3,149.171.126.3
UNSW-005690,0.371338,4264,3080,58,31,29,88587.75,64157.17969,0,0,59.166.0.4,149.171.126.1
UNSW-005691,0.037165,4014,59460,138,31,29,851338.625,12616386.0,0,0,59.166.0.7,149.171.126.5
UNSW-005692,0.001077,146,178,4,31,29,542246.9375,661095.625,0,0,59.166.0.7,149.171.126.9
UNSW-005693,1.008888,1684,10168,32,31,29,12401.77344,76155.13281,0,0,59.166.0.4,149.171.126.5
UNSW-005694,0.053744,5174,83812,182,31,29,761685.0625,12340131.0,0,0,59.166.0.0,149.171.126.0
UNSW-005695,0.001081,130,162,4,31,29,481036.0938,599445.0,0,0,59.166.0.0,149.171.126.1
UNSW-005696,0.0018,536,304,8,31,29,1786666.75,1013333.375,0,0,59.166.0.1,149.171.126.0
UNSW-005697,0.032782,7814,16912,248,31,29,1891281.875,4094442.25,0,0,59.166.0.0,149.171.126.6
UNSW-005698,0.01047,2438,19266,78,31,29,1813944.625,14353391.0,0,0,59.166.0.8,149.171.126.0
UNSW-005699,0.001126,146,178,4,31,29,518650.0938,632326.8125,0,0,59.166.0.9,149.171.126.7
UNSW-005700,0.004855,3744,2456,36,31,29,5826570.5,3822863.0,0,0,59.166.0.1,149.171.126.0
UNSW-005701,0.09194,1470,1728,36,31,29,122166.6328,139656.2969,0,0,59.166.0.6,149.171.126.6
UNSW-005702,0.01049,1470,1728,36,31,29,1070734.0,1224022.875,0,0,59.166.0.4,149.171.126.6
UNSW-005703,0.004903,568,320,8,31,29,695084.6875,391597.0,0,0,59.166.0.1,149.171.126.0
UNSW-005704,0.000918,146,178,4,31,29,636165.5625,775599.125,0,0,59.166.0.2,149.171.126.1
UNSW-005705,0.012162,2438,19266,78,31,29,1561585.25,12356520.0,0,0,59.166.0.0,149.171.126.0
UNSW-005706,1.006682,1684,10168,32,31,29,12428.94922,76322.01563,0,0,59.166.0.7,149.171.126.5
UNSW-005707,0.100902,1470,1728,36,31,29,111315.9297,127252.1875,0,0,59.166.0.3,149.171.126.6
UNSW-005708,0.052107,5174,83812,182,31,29,785614.25,12727810.0,0,0,59.166.0.8,149.171.126.3
UNSW-005709,0.001143,132,164,4,31,29,461942.2813,573928.25,0,0,59.166.0.9,149.171.126.4
UNSW-005710,0.00528,1042,824,18,31,29,1381818.125,1124242.375,0,0,59.166.0.9,149.171.126.2
UNSW-005711,0.012438,1470,1832,38,31,29,903039.0625,1105000.75,0,0,59.166.0.2,149.171.126.5
UNSW-005712,0.07701,5174,83812,182,31,29,531567.3125,8611973.0,0,0,59.166.0.6,149.171.126.7
UNSW-005713,0.137155,2974,30506,98,31,29,169909.9531,1743779.0,0,0,59.166.0.8,149.171.126.0
UNSW-005714,1.136702,1684,10168,32,31,29,11007.2832,67592.03906,0,0,59.166.0.9,149.171.126.3
UNSW-005715,0.070851,3728,5474,56,31,29,407841.8125,592341.6875,0,0,59.166.0.3,149.171.126.7
UNSW-005716,0.010481,568,320,8,31,29,325159.8125,183188.625,0,0,59.166.0.5,149.171.126.6
UNSW-005717,0.021746,2438,19266,78,31,29,873356.0,6910696.0,0,0,59.166.0.6,149.171.126.6
UNSW-005718,0.037977,2974,30506,98,31,29,613634.5625,6297706.5,0,0,59.166.0.8,149.171.126.3
UNSW-005719,0.312995,4264,2976,56,31,29,105100.7266,73355.80469,0,0,59.166.0.5,149.171.126.6
UNSW-005720,0.007499,536,304,8,31,29,428857.1875,243232.4219,0,0,59.166.0.5,149.171.126.6
UNSW-005721,0.064761,4014,59460,138,31,29,488565.6563,7240283.5,0,0,59.166.0.8,149.171.126.9
UNSW-005722,0.757388,13246,548216,668,31,29,139310.375,5777382.5,0,0,59.166.0.9,149.171.126.2
UNSW-005723,0.065381,2438,19266,78,31,29,290481.9688,2298527.25,0,0,59.166.0.1,149.171.126.7
UNSW-005724,0.121117,5174,83812,182,31,29,337987.2188,5475763.0,0,0,59.166.0.1,149.171.126.3
UNSW-005725,0.02107,3728,5474,56,31,29,1371428.625,1991836.75,0,0,59.166.0.2,149.171.126.4
UNSW-005726,0.001077,146,178,4,31,29,542246.9375,661095.625,0,0,59.166.0.2,149.171.126.4
UNSW-005727,1.808178,347446,3298,340,62,252,1531769.625,14343.7207,1,1,175.45.176.2,149.171.126.14
UNSW-005728,1.808178,347446,3298,340,62,252,1531769.625,14343.7207,1,1,175.45.176.2,149.171.126.14
UNSW-005729,1e-06,168,0,2,254,0,672000000.0,0.0,2,1,175.45.176.2,149.171.126.16
UNSW-005730,0.183965,984,268,16,254,252,38529.07031,9740.983398,1,1,175.45.176.0,149.171.126.13
UNSW-005731,0.004345,568,312,8,31,29,784349.875,430840.0625,0,0,59.166.0.0,149.171.126.4
UNSW-005732,0.013057,1042,824,18,31,29,558780.75,454622.0313,0,0,59.166.0.2,149.171.126.4
UNSW-005733,0.165942,3078,30506,100,31,29,145448.4063,1441274.625,0,0,59.166.0.3,149.171.126.8
UNSW-005734,0.244785,4014,59460,138,31,29,129256.2891,1915509.5,0,0,59.166.0.3,149.171.126.6
UNSW-005735,0.043911,2542,19266,80,31,29,451640.8438,3422377.25,0,0,59.166.0.5,149.171.126.9
UNSW-005736,0.001109,132,164,4,31,29,476104.625,591523.9375,0,0,59.166.0.2,149.171.126.1
UNSW-005737,1.196771,13350,548216,670,31,29,88859.10156,3656271.75,0,0,59.166.0.9,149.171.126.2
UNSW-005738,0.001061,146,178,4,31,29,550424.125,671065.0,0,0,59.166.0.0,149.171.126.9
UNSW-005739,0.379873,5174,83812,182,31,29,107762.3281,1745867.625,0,0,59.166.0.3,149.171.126.3
UNSW-005740,0.005225,1470,1728,36,31,29,2149665.0,2457416.25,0,0,59.166.0.2,149.171.126.5
UNSW-005741,0.096668,2438,19266,78,31,29,196466.2656,1554599.25,0,0,59.166.0.3,149.171.126.6
UNSW-005742,0.306899,5278,83812,184,31,29,136096.8906,2160997.5,0,0,59.166.0.5,149.171.126.8
UNSW-005743,0.09138,5174,83812,182,31,29,447975.5,7257693.0,0,0,59.166.0.8,149.171.126.0
UNSW-005744,0.028203,2438,19266,78,31,29,673403.5625,5328511.5,0,0,59.166.0.8,149.171.126.2
UNSW-005745,1.056747,1684,10168,32,31,29,11840.10938,72706.14844,0,0,59.166.0.2,149.171.126.4
UNSW-005746,0.192624,4118,59460,140,31,29,168618.6563,2434213.75,0,0,59.166.0.8,149.171.126.5
UNSW-005747,0.001614,528,304,8,31,29,1962825.375,1130111.5,0,0,59.166.0.0,149.171.126.4
UNSW-005748,0.001035,146,178,4,31,29,564251.25,687922.75,0,0,59.166.0.4,149.171.126.0
UNSW-005749,1.707157,13350,548216,670,31,29,62293.03906,2563162.0,0,0,59.166.0.9,149.171.126.2
UNSW-005750,0.006808,4528,2456,36,31,29,5025852.0,2726204.5,0,0,59.166.0.0,149.171.126.4
UNSW-005751,0.001042,146,178,4,31,29,560460.625,683301.3125,0,0,59.166.0.4,149.171.126.4
UNSW-005752,0.007515,1470,1728,36,31,29,1494610.75,1708582.75,0,0,59.166.0.2,149.171.126.9
UNSW-005753,1.041909,1684,10168,32,31,29,12008.72656,73741.5625,0,0,59.166.0.0,149.171.126.0
UNSW-005754,2.81717,13662,548216,676,31,29,38634.51563,1553232.5,0,0,59.166.0.9,149.171.126.2
UNSW-005755,0.001088,130,162,4,31,29,477941.1563,595588.25,0,0,59.166.0.1,149.171.126.5
UNSW-005756,0.14485,4014,59460,138,31,29,218432.8594,3237059.0,0,0,59.166.0.3,149.171.126.0
UNSW-005757,0.494642,37268,3380,94,31,29,591166.9375,53371.93359,0,0,59.166.0.6,149.171.126.4
UNSW-005758,0.083769,2438,19266,78,31,29,226718.7188,1793981.0,0,0,59.166.0.7,149.171.126.6
UNSW-005759,30.982666,184,112,8,0,0,35.632828,21.689547,0,0,10.40.85.30,10.40.85.1
UNSW-005760,30.982666,184,112,8,0,0,35.632828,21.689547,0,0,10.40.85.30,10.40.85.1
UNSW-005761,1.019179,1684,10168,32,31,29,12276.54785,75386.17188,0,0,59.166.0.4,149.171.126.3
UNSW-005762,0.11897,1470,1832,38,31,29,94410.35938,115524.9219,0,0,59.166.0.0,149.171.126.5
UNSW-005763,0.001058,146,178,4,31,29,551984.875,672967.875,0,0,59.166.0.5,149.171.126.0
UNSW-005764,0.005666,1470,1728,36,31,29,1982350.875,2266149.0,0,0,59.166.0.7,149.171.126.1
UNSW-005765,0.001018,146,178,4,31,29,573673.875,699410.625,0,0,59.166.0.8,149.171.126.7
UNSW-005766,0.000989,146,178,4,31,29,590495.5,719919.125,0,0,59.166.0.8,149.171.126.9
UNSW-005767,0.00726,3624,5578,56,31,29,3861157.0,5910744.0,0,0,59.166.0.0,149.171.126.5
UNSW-005768,0.004363,146,178,4,31,29,133852.8594,163190.4688,0,0,59.166.0.6,149.171.126.8
UNSW-005769,0.129036,2974,30506,98,31,29,180600.7656,1853498.375,0,0,59.166.0.3,149.171.126.5
UNSW-005770,0.170024,5174,83812,182,31,29,240766.0156,3900673.0,0,0,59.166.0.7,149.171.126.5
UNSW-005771,0.128857,4014,59460,138,31,29,245543.5,3638824.5,0,0,59.166.0.7,149.171.126.4
UNSW-005772,0.052243,2934,3740,106,31,29,440709.75,562142.25,0,0,59.166.0.9,149.171.126.9
UNSW-005773,0.010912,424,8824,20,31,29,271994.125,5930352.0,0,0,59.166.0.9,149.171.126.9
UNSW-005774,1.015824,1684,10168,32,31,29,12317.09473,75635.15625,0,0,59.166.0.8,149.171.126.9
UNSW-005775,1.074015,1684,10168,32,31,29,11649.74414,71537.17188,0,0,59.166.0.8,149.171.126.8
UNSW-005776,0.094387,2438,19266,78,31,29,201214.1406,1592168.375,0,0,59.166.0.6,149.171.126.0
UNSW-005777,0.022482,8928,320,20,31,29,2950271.25,95009.33594,0,0,59.166.0.9,149.171.126.9
UNSW-005778,1.184481,1684,10168,32,31,29,10563.27637,64865.53906,0,0,59.166.0.5,149.171.126.2
UNSW-005779,0.005011,1470,1728,36,31,29,2241468.75,2562362.75,0,0,59.166.0.5,149.171.126.3
UNSW-005780,0.315175,4014,59460,138,31,29,100388.6719,1487706.875,0,0,59.166.0.1,149.171.126.0
UNSW-005781,0.003962,320,1862,14,31,29,539121.6875,3291267.0,0,0,59.166.0.9,149.171.126.9
UNSW-005782,0.429823,5278,83812,184,31,29,97174.88281,1542979.25,0,0,59.166.0.1,149.171.126.9
UNSW-005783,0.007085,3744,2456,36,31,29,3992660.5,2619618.75,0,0,59.166.0.5,149.171.126.6
UNSW-005784,0.126833,2438,19370,80,31,29,149740.2031,1192686.375,0,0,59.166.0.5,149.171.126.2
UNSW-005785,0.242381,5174,83812,182,31,29,168891.125,2736221.0,0,0,59.166.0.6,149.171.126.3
UNSW-005786,0.001031,130,162,4,31,29,504364.6563,628516.0,0,0,59.166.0.9,149.171.126.0
UNSW-005787,3.691016,13870,548216,680,31,29,29938.64063,1185505.625,0,0,59.166.0.9,149.171.126.2
UNSW-005788,0.82172,7816,15092,248,31,29,75470.96094,145772.2813,0,0,59.166.0.1,149.171.126.7
UNSW-005789,0.227695,3078,30506,100,31,29,106001.4453,1050387.625,0,0,59.166.0.1,149.171.126.9
UNSW-005790,0.301074,5174,83812,182,31,29,135966.5781,2202807.25,0,0,59.166.0.5,149.171.126.9
UNSW-005791,0.001826,536,304,8,31,29,1761226.625,998904.6875,0,0,59.166.0.5,149.171.126.6
UNSW-005792,4.021946,16744,707082,854,31,29,33193.88281,1403937.375,0,0,59.166.0.9,149.171.126.2
UNSW-005793,0.001054,146,178,4,31,29,554079.6875,675521.8125,0,0,59.166.0.3,149.171.126.3
UNSW-005794,0.006055,568,320,8,31,29,562840.625,317093.3125,0,0,59.166.0.5,149.171.126.6
UNSW-005795,0.047997,2974,30506,98,31,29,485530.3438,4982978.0,0,0,59.166.0.7,149.171.126.7
UNSW-005796,7.126906,18058,1087890,1084,31,29,20210.73438,1219527.25,0,0,59.166.0.2,149.171.126.6
UNSW-005797,1.510987,2566,357553,328,62,252,13315.79883,1886274.25,1,1,175.45.176.3,149.171.126.11
UNSW-005798,0.339326,364,680,16,62,252,7520.791504,14027.80859,1,1,175.45.176.0,149.171.126.12
UNSW-005799,0.339326,364,680,16,62,252,7520.791504,14027.80859,1,1,175.45.176.0,149.171.126.12
UNSW-005800,5e-06,168,0,2,254,0,134400000.0,0.0,2,1,175.45.176.0,149.171.126.15
UNSW-005801,0.949332,1194,1646,44,62,252,9606.754883,13247.20996,1,1,175.45.176.0,149.171.126.12
UNSW-005802,0.949332,1194,1646,44,62,252,9606.754883,13247.20996,1,1,175.45.176.0,149.171.126.12
UNSW-005803,0.009957,1470,1728,36,31,29,1128050.625,1289545.125,0,0,59.166.0.4,149.171.126.6
UNSW-005804,0.023396,1042,824,18,31,29,311848.1875,253718.5781,0,0,59.166.0.8,149.171.126.1
UNSW-005805,0.002423,132,164,4,31,29,217911.6719,270738.75,0,0,59.166.0.8,149.171.126.1
UNSW-005806,0.001041,132,164,4,31,29,507204.5938,630163.3125,0,0,59.166.0.9,149.171.126.7
UNSW-005807,0.014163,1042,824,18,31,29,515145.125,419120.25,0,0,59.166.0.9,149.171.126.4
UNSW-005808,1.099913,1684,10168,32,31,29,11375.44531,69852.79688,0,0,59.166.0.3,149.171.126.2
UNSW-005809,0.001008,130,162,4,31,29,515873.0313,642857.125,0,0,59.166.0.9,149.171.126.6
UNSW-005810,0.004408,1470,1728,36,31,29,2548094.25,2912885.75,0,0,59.166.0.1,149.171.126.6
UNSW-005811,0.044923,1470,1728,36,31,29,250027.8281,285822.4063,0,0,59.166.0.3,149.171.126.6
UNSW-005812,0.001061,146,178,4,31,29,550424.125,671065.0,0,0,59.166.0.4,149.171.126.0
UNSW-005813,0.000988,146,178,4,31,29,591093.125,720647.8125,0,0,59.166.0.1,149.171.126.3
UNSW-005814,0.001127,130,162,4,31,29,461401.9688,574977.8125,0,0,59.166.0.9,149.171.126.3
UNSW-005815,0.221435,424,8824,20,31,29,13403.48242,292239.25,0,0,59.166.0.9,149.171.126.2
UNSW-005816,0.004315,1470,1728,36,31,29,2603012.75,2975666.25,0,0,59.166.0.9,149.171.126.3
UNSW-005817,0.046312,320,1826,14,31,29,46121.95313,276040.75,0,0,59.166.0.9,149.171.126.2
UNSW-005818,2.716878,13558,548216,674,31,29,39754.45313,1610569.25,0,0,59.166.0.2,149.171.126.9
UNSW-005819,0.001023,146,178,4,31,29,570870.0,695992.1875,0,0,59.166.0.7,149.171.126.4
UNSW-005820,0.056287,2438,19266,78,31,29,337413.5938,2669888.25,0,0,59.166.0.1,149.171.126.7
UNSW-005821,0.001023,146,178,4,31,29,570870.0,695992.1875,0,0,59.166.0.7,149.171.126.4
UNSW-005822,0.00105,146,178,4,31,29,556190.5,678095.25,0,0,59.166.0.5,149.171.126.6
UNSW-005823,0.004564,1470,1728,36,31,29,2460999.25,2813321.75,0,0,59.166.0.9,149.171.126.4
UNSW-005824,0.898648,2934,3740,106,31,29,25620.70898,32680.20313,0,0,59.166.0.9,149.171.126.2
UNSW-005825,0.031776,2334,19266,76,31,29,571500.5,4729355.5,0,0,59.166.0.3,149.171.126.4
UNSW-005826,0.045384,320,1862,14,31,29,47065.04297,287325.9375,0,0,59.166.0.9,149.171.126.9
UNSW-005827,0.00634,1470,1728,36,31,29,1771608.875,2025236.625,0,0,59.166.0.9,149.171.126.5
UNSW-005828,0.000974,146,178,4,31,29,599589.3125,731006.125,0,0,59.166.0.9,149.171.126.7
UNSW-005829,0.116911,1470,1728,36,31,29,96073.07813,109827.1328,0,0,59.166.0.0,149.171.126.8
UNSW-005830,0.001059,146,178,4,31,29,551463.625,672332.375,0,0,59.166.0.3,149.171.126.8
UNSW-005831,1.211142,1684,10168,32,31,29,10330.74609,63437.65234,0,0,59.166.0.7,149.171.126.2
UNSW-005832,3.824887,13766,548216,678,31,29,28673.26563,1144012.875,0,0,59.166.0.2,149.171.126.9
UNSW-005833,0.001708,536,304,8,31,29,1882904.0,1067915.75,0,0,59.166.0.0,149.171.126.9
UNSW-005834,0.098033,5174,83812,182,31,29,417573.6563,6765150.5,0,0,59.166.0.3,149.171.126.4
UNSW-005835,1.159854,1684,10168,32,31,29,10787.56445,66242.82031,0,0,59.166.0.1,149.171.126.0
UNSW-005836,0.255278,8928,320,20,31,29,259826.5469,8367.348633,0,0,59.166.0.9,149.171.126.2
UNSW-005837,0.317309,4264,2976,56,31,29,103671.8203,72358.49219,0,0,59.166.0.0,149.171.126.9
UNSW-005838,0.004593,568,320,8,31,29,741998.75,418027.4375,0,0,59.166.0.0,149.171.126.9
